DB.origen,id_intern,Latitude,Longitude,Forest_type,Leaf_N,Wood_N,Root_N,Litter_N,Leaf_NPP,Wood_NPP,Root_NPP,Litter_NPP,Nstock_leaves,Nstock_wood,Nstock_roots,Nstock_litter,MAT,MAP,Altitude,Gross_Nuptake,Reabsorved,Net_Nuptake,Stand_age,Stand_density,Soil_CEC,Soil_ph,Soil_N,Soil_CN,Myco.type,AM_percent,MAT_wc,MAP_wc,Alt_wc,Soil_CN_sg,Soil_ph_sg,woodiness,MAT_MAP_wc,AM_map,N_stocks_sg,Bact,Fung,Nlimit,mic_C,mic_N,N,BD,soil_N_combi,soil_BD_sg,N_stocks_combi,Predicted_Net_Nuptake,Net_Nuptake_Combi,MAT_combi,MAP_combi,Alt_combi,Soil_CN_combi,Soil_ph_combi,MAT_MAP_combi,Biomes$BIOME,regions,abg_to_roots,totalNPP,Leaf_NUE,Wood_NUE,Root_NUE,NUE,AM_combi,noy,nhx,ndep
Scrapping,https://doi.org/10.1016/j.foreco.2004.03.033 and https://doi.org/10.1002/ecm.1424,42.5,-72.16,Broadleaved,2.1,0.36,1.2,0.9,2910,4542.8,2520,2910,61.11,16.35408,30.24,26.19,7.4,1066,315,107.70408,34.92,72.78408,100,NA,NA,NA,NA,40.1,ECM/AM,50,7.179166794,1094,299,1.844752789,45,Woody,7849.450195,0,1.460385323,3.638465405,2.288131714,-0.019654,156.6430054,22.65180016,880.5031128,110.5863037,880.5031128,110.5863037,1.46057377,83.10391672,72.78408,7.4,1066,315,40.1,4.5,7888.4,4,Temp,2.561642857,9972.8,1385.714286,12618.88889,2100,92.59444953,50,37.37925339,64.15292358,101.532177
Scrapping,https://doi.org/10.1890/10-1558.1 and https://doi.org/10.1002/ecy.2193,9.108611,-79.843611,Broadleaved,2.48,0.36,1.43,1.3,6830,2260,4752.95138,6830,169.384,8.136,67.96720473,88.79,26,2600,NA,245.4872047,80.594,164.8932047,200,NA,NA,NA,NA,NA,AM,100,26.34166718,2402,89,1.41059792,52.52462006,Woody,63272.68359,0.425005555,0.820758343,3.498623371,0.913232148,-0.301252127,269.3269958,38.28939819,507.549469,107.6984863,507.549469,107.6984863,0.819934643,181.7117718,164.8932047,26,2600,89,1.41059792,5.252462006,67600,1,Trop,2.611847886,13842.95138,2754.032258,6277.777778,3323.742224,56.38970632,100,7.100858688,6.470197678,13.57105637
Scrapping,"https://doi.org/10.1111/1365-2435.13660 , https://doi.org/10.3389/fpls.2019.00664 , https://doi.org/10.1038/nclimate3235 ,",-33.61,150.74,Broadleaved,1.6,0.48,0.896,1.11,1442.4,1179.4,5895,1442.4,23.0784,5.66112,52.8192,16.01064,17,724,23,81.55872,7.06776,74.49096,75,600,NA,NA,NA,NA,ECM/AM,50,17.33333397,850,25,1.240361691,57.21127701,Woody,14740.41699,0,0.450686008,3.302072525,1.299716353,-0.150680006,123.7350006,16.92440033,245.9841766,122.1031876,245.9841766,122.1031876,0.450531781,64.39235189,74.49096,17,724,23,1.240361691,5.721127701,12308,4,Temp,0.544111232,8516.8,901.5,2457.083333,6579.241071,104.425376,50,11.16065025,26.08447456,37.24512482
Scrapping,"https://doi.org/10.1046/j.1461-0248.2003.00467.x , https://onlinelibrary.wiley.com/doi/full/10.1111/j.1365-2486.2009.02058.x ",45.40375,-93.185556,Grassland,1.59,NA,0.8,0.73,2888.8,NA,8188.5,2888.8,45.93192,NA,65.508,21.08824,NA,660,NA,111.43992,24.84368,86.59624,NA,NA,NA,NA,NA,NA,AM,100,6.266666412,744,278,1.17866385,56.21883392,Non-woody,4668.600098,0.075002484,0.926434159,2.740676403,1.059521437,NA,95.09619904,10.71500015,479.8449402,128.6214294,479.8449402,128.6214294,0.925775132,85.77756177,86.59624,6.266666412,660,278,1.17866385,5.621883392,4135.999832,4,Temp,0.701165049,11077.3,1816.855346,NA,10235.625,99.401543,100,19.08786774,22.98680687,42.07467461
Scrapping,"https://doi.org/10.2307/2845913 , 10.1046/j.1365-2435.1997.00142.x , https://www.jstor.org/stable/pdf/2389406.pdf?refreqid=excelsior%3A9cb7fec6193493cae89367322812ac27&ab_segments=&origin= ,",37.4,-122.22,Grassland,1.6,NA,1.27,NA,630,NA,1020,630,10.08,NA,12.954,NA,NA,582,100,23.034,10.08,12.954,NA,NA,NA,NA,NA,NA,AM,100,13.96666622,604,168,0.897645533,63.53054047,Non-woody,8435.867188,0,0.809468091,NA,NA,0.054754,122.427002,24.0284996,399.9742737,135.0932007,399.9742737,135.0932007,0.810507072,22.507708,12.954,13.96666622,582,100,0.897645533,6.353054047,8128.599741,5,Temp,0.778138027,1650,393.75,NA,803.1496063,71.63323782,100,3.043245554,3.798060179,6.841305733
Scrapping,https://link.springer.com/content/pdf/10.1007/s11104-005-5675-9.pdf,-40.23,175.27,Grassland,3.88,NA,1.515,1.525,1542,NA,3832.5,1542,59.8296,NA,58.062375,23.5155,12.9,870,NA,117.891975,36.3141,81.577875,NA,NA,NA,NA,0.33,10.95,AM,100,13.15416718,946,18,2.40341258,59.52245712,Non-woody,12447.7832,NA,0.546001136,3.048060417,1.553246617,-0.066699997,142.576004,24.95639992,348.4734192,104.4133759,0.33,104.4133759,0.000516846,90.39513237,81.577875,12.9,870,18,10.95,5.952245712,11223,4,Temp,1.030436664,5374.5,397.4226804,NA,2529.70297,45.58834475,100,2.040269136,11.70552444,13.74579358
Scrapping,https://doi.org/10.1111/j.1469-8137.2012.04349.x,41.18,-104.9,Grassland,1.24,NA,0.73,0.82,1151.6,NA,707.5,1151.6,14.27984,NA,5.16475,9.44312,NA,384,1930,19.44459,4.83672,14.60787,NA,NA,NA,g/m,NA,NA,AM,100,7.379166603,385,1901,0.99687767,67.03271484,Non-woody,2842.583496,0.443752676,0.354051799,2.425198555,1.109146833,-0.157333255,124.5660019,13.48359966,172.7767639,136.6064758,172.7767639,136.6064758,0.256,19.93885916,14.60787,7.379166603,384,1930,0.99687767,NA,2833.599976,8,Temp,2.764865676,1859.1,928.7096774,NA,969.1780822,95.61014143,100,17.7940731,11.43257809,29.22665119
Scrapping,"https://doi.org/10.1007/s10533-006-9025-7 , /10.1029/97JD02317",55.88,-98.48,Coniferous,0.786,0.5725,0.25,0.5,640,1370,1350,540,5.0304,7.84325,3.375,2.7,-4.6,536,220.97,16.24865,2.3304,13.91825,155,5470,NA,NA,0.06,NA,ECM,0,-3.070833445,511,261,4.027909279,60,Woody,-1567.06665,0,0.46692732,2.948981524,1.177998781,-0.324559659,758.3179932,111.5660019,319.301239,97.70051575,0.06,97.70051575,8.79305E-05,17.65160671,13.91825,-4.6,536,220.97,4.027909279,6,-2465.6,6,Bor,3.814414815,3360,814.2493639,2393.0131,5400,206.7864099,0,6.242054462,5.942469597,12.18452406
Scrapping,"https://doi.org/10.1007/s10533-006-9025-7 , /10.1029/97JD02318",55.93,-98.62,Coniferous,0.75,0.48,0.75,0.5,560,1340,1420,460,4.2,6.432,10.65,2.3,-4.6,536,220.97,21.282,1.9,19.382,63,1310,NA,NA,0.11,NA,ECM,0,-3.158333302,511,291,2.100209951,60.096241,Woody,-1609.650024,0,0.209595278,2.763015747,1.145563006,-0.080645114,758.3179932,111.5660019,140.8812561,99.12660217,0.11,99.12660217,0.000163559,21.25384646,19.382,-4.6,536,220.97,2.100209951,6.0096241,-2465.6,6,Bor,0.998309859,3320,746.6666667,2791.666667,1893.333333,156.0003759,0,6.242054462,5.942469597,12.18452406
Scrapping,"https://doi.org/10.1007/s10533-006-9025-7 , /10.1029/97JD02319",55.85,-98.04,Broadleaved,1.375,0.845,0.32,1.3,1350,3890,1740,1350,18.5625,32.8705,5.568,17.55,-4.6,536,220.97,57.001,1.0125,55.9885,53,2250,NA,NA,0.18,NA,ECM/AM,50,-3.087500095,524,235,3.433953762,59.96694183,Woody,-1611.299927,0,0.228553057,2.944225073,1.15238905,-0.329458535,723.302002,110.348999,151.6165314,100.582077,0.18,100.582077,0.000271572,46.81702036,55.9885,-4.6,536,220.97,3.433953762,5.996694183,-2465.6,6,Bor,9.237248563,6980,981.8181818,4603.550296,5437.5,122.453992,50,6.318820953,5.85519886,12.17401981
Scrapping,"https://doi.org/10.1007/s10533-006-9025-7 , /10.1029/97JD02320",53.99,-105.12,Coniferous,0.6,0.27,0.28,0.48,920,1580,1510,770,5.52,4.266,4.228,3.696,-1.1,405,NA,14.014,1.824,12.19,115,6150,NA,NA,0.07,NA,ECM,0,0.079166643,471,593,2.044738054,60.14221954,Woody,39.24994659,0,0.216914758,2.549155712,0.909539461,0.073973663,557.6380005,46.16279984,131.3583832,110.1016846,0.07,110.1016846,0.000115607,16.05232491,12.19,-1.1,405,593,2.044738054,6.014221954,-445.5,6,Bor,2.314569536,4010,1533.333333,5851.851852,5392.857143,286.142429,0,6.388591766,5.846548557,12.23514032
Scrapping,"https://doi.org/10.1007/s10533-006-9025-7 , /10.1029/97JD02321",53.92,-104.69,Coniferous,0.9,0.21,0.23,0.61,830,1160,1260,790,7.47,2.436,2.898,4.819,-1.1,405,NA,12.804,2.651,10.153,65,1190,NA,NA,0.05,NA,ECM,0,-0.366666734,471,516,2.394212961,61.61581802,Woody,-172.6999969,0,0.186408386,2.567502499,0.900067687,0.077381119,672.6459961,65.16609955,112.0101395,110.9116211,0.05,110.9116211,8.31837E-05,15.18635889,10.153,-1.1,405,516,2.394212961,6.161581802,-445.5,6,Bor,3.418219462,3250,922.2222222,5523.809524,5478.26087,253.8269291,0,6.388591766,5.846548557,12.23514032
Scrapping,"https://doi.org/10.1007/s10533-006-9025-7 , /10.1029/97JD02322",53.63,-106.2,Broadleaved,1.5,0.235,0.27,1.33,1910,3440,1900,1910,28.65,8.084,5.13,25.403,-1.1,405,NA,41.864,3.247,38.617,67,980,NA,NA,0.21,NA,ECM/AM,50,0.599999905,470,589,2.170521021,62.64139175,Woody,278.083252,0,0.26282084,2.682321072,1.034318089,0.043718047,785.4769897,68.21589661,154.1880951,113.731575,0.21,113.731575,0.000358254,35.98385696,38.617,-1.1,405,589,2.170521021,6.264139175,-445.5,6,Bor,7.160623782,7250,1273.333333,14638.29787,7037.037037,173.1798204,50,5.803574562,5.664426804,11.46800137
Scrapping,https://esajournals.onlinelibrary.wiley.com/doi/full/10.1890/02-5291,44.25,-110.22,Coniferous,0.92,0.17372078,0.22,NA,1360,900,440,1360,12.512,1.56348702,0.968,0,-0.5,465,2360,15.04348702,NA,NA,NA,2250,NA,NA,NA,NA,ECM,0,-0.516666651,613,2744,1.524392962,55.06194305,Woody,-306.4999695,0,0.774048328,3.144188166,1.242647171,0.152708054,365.5130005,15.7737999,459.1477966,112.3816986,459.1477966,112.3816986,0.773997139,16.78910242,16.78910242,-0.5,465,2360,1.524392962,5.506194305,-232.5,5,Temp,14.54079238,2700,1478.26087,5180.727372,2000,179.4796643,0,11.3174324,10.43360901,21.75104141
Scrapping,"R. Bras. Zootec., v.33, n.1, p.68-78, 2004",-22.016,-47.9,Grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,199.88,NA,NA,NA,NA,NA,NA,NA,NA,AM,100,19.79999924,1443,847,NA,NA,Non-woody,28571.39844,1,NA,0.922286808,0.59937644,NA,100.6869965,14.91129971,NA,NA,NA,NA,NA,149.071863,149.071863,19.79999924,1443,836,NA,NA,28571.3989,7,Trop,NA,NA,NA,NA,NA,NA,100,24.97868729,22.69786072,47.676548
Scrapping,J.L. Stape et al. / Forest Ecology and Management 193 (2004) 17–31,-11.916,-38.54,Broadleaved,NA,NA,NA,NA,3400,6100,NA,NA,NA,NA,NA,NA,25.5,882,230,NA,NA,28.14814815,5.1,NA,NA,NA,NA,NA,ECM/AM,50,22.63333321,980,329,1.793958187,58.26131439,Woody,22188.83398,1,0.40093109,3.134444714,0.928765178,-0.259675175,49.15280151,4.933599949,201.0055237,132.9645996,201.0055237,132.9645996,0.400899285,NA,28.14814815,25.5,882,230,1.793958187,5.826131439,22491,13,Trop,NA,NA,NA,NA,NA,NA,50,6.106537819,4.174411297,10.28094912
Scrapping,J.L. Stape et al. / Forest Ecology and Management 193 (2004) 17–32,-11.95,-38.483,Broadleaved,NA,NA,NA,NA,5000,4700,NA,NA,NA,NA,NA,NA,25.5,916,270,NA,NA,39.50617284,7.2,NA,NA,NA,NA,NA,ECM/AM,50,23.27916718,1038,217,1.432387352,58.81491852,Woody,24159.44922,1,0.437128395,3.279279947,0.931750357,NA,49.15280151,4.933599949,219.2357483,132.9021301,219.2357483,132.9021301,0.437053469,NA,39.50617284,25.5,916,270,1.432387352,5.881491852,23358,13,Trop,NA,NA,NA,NA,NA,NA,50,6.106537819,4.174411297,10.28094912
Scrapping,J.L. Stape et al. / Forest Ecology and Management 193 (2004) 17–33,-11.783,-38.55,Broadleaved,NA,NA,NA,NA,3900,5800,NA,NA,NA,NA,NA,NA,25.5,853,210,NA,NA,35.80246914,6.1,NA,NA,NA,NA,NA,ECM/AM,50,23.21666718,830,257,1.944140196,59.08525848,Woody,19262.91797,1,0.389498889,2.663429499,0.904375792,-0.249668851,49.15280151,4.933599949,190.7483673,136.105835,190.7483673,136.105835,0.389429487,NA,35.80246914,25.5,853,210,1.944140196,5.908525848,21751.5,13,Trop,NA,NA,NA,NA,NA,NA,50,6.106537819,4.174411297,10.28094912
Scrapping,J.L. Stape et al. / Forest Ecology and Management 193 (2004) 17–34,-11.85,-38.466,Broadleaved,NA,NA,NA,NA,4000,6600,NA,NA,NA,NA,NA,NA,25.5,935,250,NA,NA,38.27160494,7.1,NA,NA,NA,NA,NA,ECM/AM,50,23.18333435,944,230,1.733942032,59.01093292,Woody,21877.19922,1,0.450615913,2.908176422,0.907515228,-0.268709987,49.15280151,4.933599949,228.0532074,131.8204041,228.0532074,131.8204041,0.450930989,NA,38.27160494,25.5,935,250,1.733942032,5.901093292,23842.5,13,Trop,NA,NA,NA,NA,NA,NA,50,6.106537819,4.174411297,10.28094912
Scrapping,J.L. Stape et al. / Forest Ecology and Management 193 (2004) 17–35,-11.816,-38.366,Broadleaved,NA,NA,NA,NA,6100,8800,NA,NA,NA,NA,NA,NA,25.5,902,220,NA,NA,48.88888889,7.3,NA,NA,NA,NA,NA,ECM/AM,50,23.46666718,981,190,1.409612775,60.05926132,Woody,23020.80078,1,0.416363031,2.710755587,0.884683311,-0.212511837,44.90999985,4.407919884,210.9469604,131.6358185,210.9469604,131.6358185,0.416522637,NA,48.88888889,25.5,902,220,1.409612775,6.005926132,23001,13,Trop,NA,NA,NA,NA,NA,NA,50,5.015909195,2.23499918,7.250908375
Scrapping,J.L. Stape et al. / Forest Ecology and Management 193 (2004) 17–36,-11.966,-38.55,Broadleaved,NA,NA,NA,NA,3900,10300,NA,NA,NA,NA,NA,NA,25.5,955,300,NA,NA,47.40740741,6,NA,NA,NA,NA,NA,ECM/AM,50,22.86249924,1020,290,1.644400954,57.48814011,Woody,23324,1,0.436603457,3.312657356,0.939127028,NA,49.15280151,4.933599949,217.3084259,133.9371185,217.3084259,133.9371185,0.436584966,NA,47.40740741,25.5,955,300,1.644400954,5.748814011,24352.5,13,Trop,NA,NA,NA,NA,NA,NA,50,6.106537819,4.174411297,10.28094912
